"","assay","sample_name","avg","n_metab","n_metab_identified","median","sd","iqr","min_peak_height","max_peak_height","alpha_diver","norm_test_shapiro_pval","log_norm_test_shapiro_pval","percent_identified","avg_log2"
"242","BiogenicAmines","TL1A_1687",10369.4675919749,4371,491,1804.10714285714,76260.1352930879,5464.35714285714,0.0714285714284415,3395572.25,6.27124705151417,1.14585073296581e-92,6.73666866887983e-26,11.2331274307939,13.3400542021349
"243","BiogenicAmines","TL1A_1693",15430.2747164591,4429,496,2801.07142857143,113192.18055522,7490.25,0.178571428571429,3265525.57142857,6.16962703617453,1.32270171350816e-92,2.31586667801624e-32,11.1989162339128,13.9134761270411
"244","BiogenicAmines","TL1A_1699",16549.1846646649,4468,496,3965.14285714286,110603.846298583,8356.25000000004,0.111111111111111,4248111.92857143,6.43609125052951,1.87087122211369e-92,8.59870284899527e-35,11.101163831692,14.0144725204961
"245","BiogenicAmines","TL1A_1705",15567.9475437576,4459,493,2215.28571428571,133955.985661425,6476.14285714285,0.107142857142854,3834414.96428571,5.87801893245443,5.5203606793871e-93,2.57528294476201e-25,11.0562906481274,13.9262911336244
"246","BiogenicAmines","TL1A_1711",12520.3327447201,4432,492,1902.39285714286,100669.938622687,5566.71428571429,0.107142857142854,4626489.92857143,6.04743622117272,7.89991062956253e-93,3.26097740506299e-23,11.101083032491,13.6119852838949
"247","BiogenicAmines","TL1A_1717",11488.5847538786,4428,489,2448.53571428571,81507.2307620372,6067.60714285714,0.178571428571427,3164667.25,6.3399738113019,1.33292328866437e-92,2.77524374058011e-30,11.0433604336043,13.4879134669751
"248","BiogenicAmines","TL1A_1723",11385.1685495093,4407,486,2932.78571428571,66207.5414714664,6989.14285714286,0.142857142857142,2705523.25,6.65022168815599,5.04510553028505e-92,3.39378966309013e-33,11.0279101429544,13.4748680292797
"249","BiogenicAmines","TL1A_1729",7038.55795417542,4373,489,1562,55775.2939121164,3864.25,0.0714285714285552,2451556.25,6.32824354178476,5.21000541593533e-93,1.18351999965996e-31,11.1822547450263,12.7810641672942
"250","BiogenicAmines","TL1A_1735",10063.6777751326,4512,495,2604.60714285714,56087.2168201867,5394.03571428572,0.25,1789146.96428571,6.6321476820045,8.97331892893276e-92,2.18817585003167e-32,10.9707446808511,13.2968700145442
"251","BiogenicAmines","TL1A_1741",8961.52121762105,4360,490,1774.42857142857,77798.1114280047,4489.25,0.178571428571431,3430497.21428571,6.11726171769321,3.70866139820984e-93,2.38710730714836e-28,11.2385321100917,13.1295279351187
"252","BiogenicAmines","TL1A_1747",7651.53949979171,4433,488,1934,48007.1603291538,4370.28571428572,0.142857142857338,2002446.96428571,6.56656094779302,2.6405886190056e-92,9.47958586729277e-34,11.0083464922175,12.9015343338089
"253","BiogenicAmines","TL1A_1753",4903.80112544424,4102,476,1002.32142857143,67434.3309199881,3606.07571428571,0.0800000000000001,4122621.96428571,5.86640158600675,5.43071586552862e-94,2.38707900291267e-28,11.6040955631399,12.2596847561147
"254","BiogenicAmines","TL1A_1759",7487.73543087345,4425,491,1423.71428571429,49441.810206008,3765.71428571429,0.392857142857142,2208402.96428571,6.48229057338921,2.10887561018337e-92,1.29176407118332e-23,11.0960451977401,12.8703137447824
"255","BiogenicAmines","TL1A_1765",10896.7483229664,4532,497,2909.28571428571,65940.8449964648,6027.10714285714,0.107142857142858,2202515.96428571,6.58667992202292,3.70872138048658e-92,1.30790191765944e-31,10.9664607237423,13.41161006701
"256","BiogenicAmines","TL1A_1771",7568.87374154369,4342,476,1645.35714285714,72367.2427006002,4063.85714285715,0.0357142857142847,2880413.21428571,6.0778552528169,2.07502652794009e-93,6.91805121539008e-29,10.9626900046062,12.885862925907
"257","BiogenicAmines","TL1A_1777",9503.36565085898,4464,481,2171.60714285714,69327.9132856666,5145.64285714286,0.142857142857167,2750634.21428571,6.41349937870188,8.71446948876474e-93,1.07907231866495e-27,10.7750896057348,13.214222824199
"258","BiogenicAmines","TL1A_1783",9834.75500183804,4396,489,2382.32142857143,83850.3135074262,5452.60714285714,0.357142857142858,4307958.96428571,6.32380164594326,3.15219951101669e-93,1.3906721578688e-30,11.1237488626024,13.2636733979655
"259","BiogenicAmines","TL1A_1787",8265.41877494897,4485,490,2330.71428571429,59794.9126437737,4395.17857142857,0.071428571428573,2568216.96428571,6.50004015046961,7.31388723519823e-93,1.33743962852729e-32,10.9253065774805,13.012872201486
"260","BiogenicAmines","TL1A_1793",9148.08934279185,4449,487,2554.32142857143,69248.3836925583,5384.46428571429,0.178571428571445,3719661.96428571,6.50312856471113,5.21244880845154e-93,2.50726049149233e-29,10.9462800629355,13.1592547402426
"261","BiogenicAmines","TL1A_1799",6891.87705528618,4460,489,2057.60714285714,46619.183739234,4119.71428571429,1,2215754.96428571,6.69445370717104,8.69456087496037e-93,1.77973273819472e-31,10.9641255605381,12.750681250109
"262","BiogenicAmines","TL1A_1805",7981.07171175558,4477,489,2233.10714285714,48039.2448857372,4615.57142857143,0.48,2080928.96428571,6.66789353227039,3.103917345968e-92,1.8381847667188e-31,10.9224927406746,12.9623667716386
"263","BiogenicAmines","TL1A_1811",15251.4427168326,4544,492,4149.78571428571,79909.2856551132,7853.33862433862,0.25,2381878.96428571,6.67787660588286,1.90476536134349e-91,8.2929590411958e-35,10.8274647887324,13.8966581010428
"264","BiogenicAmines","TL1A_1817",16409.2915602737,4532,493,4062.07142857143,108612.798518909,7930.50925925926,0.178571428571431,3549476.96428571,6.40489247996717,2.16301384888258e-92,6.67777564879208e-33,10.8781994704325,14.0022253341511
"265","BiogenicAmines","TL1A_1823",17841.7798715864,4504,486,4867.92857142857,106900.684037037,9528.28571428567,0.48,3689368.96428571,6.60838664036282,3.91719185495628e-92,6.84496274805639e-31,10.7904085257549,14.1229719232733
"266","BiogenicAmines","TL1A_1829",11323.4079572665,4396,487,2944.96428571429,92030.1999372309,6580.03571428571,0.0800000000000001,4526382.96428571,6.40940453961671,3.74247746476333e-93,1.32963944127052e-31,11.0782529572338,13.4670206047778
"267","BiogenicAmines","TL1A_1835",9923.14344256441,4482,495,2945.46428571429,64797.9035745562,5496.42857142857,0.214285714285779,2712891.96428571,6.65361729659246,1.31555382829408e-92,8.0631899023906e-36,11.0441767068273,13.2765814930386
"268","BiogenicAmines","TL1A_1841",1385.10931164363,2865,343,305.071428571429,18635.1222248884,1336.99820053252,0.0357142857142865,1070113.96428571,5.87539664951009,4.8984978615797e-94,2.06368790524851e-50,11.9720767888307,10.4357841216897
"269","Lipidomics","BSD2205A",30625.4773780191,2853,561,4693.49742951852,170990.391468157,18218.2282073468,0.438315169470734,4555960.84793716,5.99836685711623,5.40549185280036e-80,9.50068033404699e-13,19.6635120925342,14.9024447120086
"270","Lipidomics","BSD2205B",26929.0785644121,2817,522,3971.80615910933,149332.887672789,16993.1057104457,1.27277804413143,4499115.00375666,6.02728585685663,5.53507156181923e-80,1.54959630044538e-08,18.5303514376997,14.7168772453602
"271","Lipidomics","BSD2205C",23662.9403208649,2871,540,3400.53064401992,132817.332615192,11390.122795071,1.11214541219658,4530208.82873682,5.91824635100767,6.67847733565393e-80,7.68795155256566e-12,18.8087774294671,14.5303417314507
"272","Lipidomics","BSD2205D",27280.0761262007,2846,543,3623.62054091534,146159.653135866,15241.8052481055,3.45991381266586,4379040.43620641,6.0132531027,9.73824377808917e-80,2.13687478092146e-06,19.0794096978215,14.7355600498184
"273","Lipidomics","BSD2780E",33203.6340367837,2886,570,4404.16895050138,186977.042960737,14871.7962137032,2.405975389549,4583469.65027143,5.87294992860783,7.19909401673459e-80,4.79638699477308e-11,19.7505197505198,15.0190535283485
"274","Lipidomics","BSD3178A",18166.4616074457,2871,550,3250.56850187368,96942.7258858865,11086.964101499,2.822048464869,3300212.69993124,6.1469637614166,6.32029779912729e-80,2.45713461612368e-10,19.1570881226054,14.1489898239697
"275","Lipidomics","BSD3178B",21348.5969871956,2853,559,3467.277554344,145045.700667743,11805.7192567141,0.138493783509503,4809029.24530348,5.89835226765159,6.84610876604179e-81,2.35267879960656e-13,19.5934104451455,14.3818536397406
"276","Lipidomics","BSD3178C",13681.7669755818,2835,535,2013.94719381094,91721.8427867832,6829.8400882573,0.0814096431811819,3134193.48792943,5.83626687869257,9.36578028788809e-81,2.07607320549553e-11,18.8712522045855,13.7399669432739
"277","Lipidomics","BSD3205A",21825.6097883964,2846,522,3300.62646264127,132651.199159121,10290.9161510437,0.925205021734428,4519033.14641543,5.87327739558337,2.61813769201917e-80,8.59992522677633e-13,18.3415319747013,14.4137343416015
"278","Lipidomics","BSD3205B",13493.8857199718,2894,561,2880.58697005806,80756.9492416064,7915.83807492212,0.243102829495868,3155652.97254222,6.17028602297589,1.28543742525007e-80,7.33705901602352e-17,19.3849343469247,13.7200182283333
"279","Lipidomics","BSD3205C",18169.4476534444,2855,551,2173.86539717667,154233.593641243,6693.40318590719,0.501464470282642,4657635.30105311,5.4298495945469,2.33008176549419e-81,1.92219327207477e-09,19.2994746059545,14.1492269422283
"280","Lipidomics","BSD3205D",13856.0517203916,2823,520,1705.52827729561,135545.229246712,5469.57762053673,0.39297798078907,4784765.71708,5.32224002213718,1.03015498966477e-81,1.69022329895417e-08,18.420120439249,13.7582285998749
"281","Lipidomics","BSD3448B",24906.6296684887,2876,553,3420.96451962108,163238.339869055,10178.6632190072,1.00762224596884,4572854.55796653,5.7266848716913,1.51085472316963e-80,1.26187277868375e-13,19.2280945757997,14.6042421907899
"282","Lipidomics","BSD3448D",25610.6118742779,2837,544,3107.11055023463,145379.328615372,11588.6503252837,2.9963061063329,3987927.58059524,5.83800483705712,7.35394305057899e-80,3.38282791967251e-10,19.1751850546352,14.6444541009519
"283","Lipidomics","BSD3590A",15557.1439025776,2806,516,2370.09626121731,142969.785929881,8026.1943955363,0.12635669909271,4360993.3584659,5.52079949803012,1.14442195644259e-81,6.90327062444988e-15,18.3891660727014,13.9252896033826
"284","Lipidomics","BSD3590C",19608.6649013772,2825,521,3302.69376548803,114775.497898413,11133.0171133356,0.776622033480301,4750611.36039582,6.02315972141526,2.7131695354589e-80,5.73759343012811e-15,18.4424778761062,14.2592036893919
"285","Lipidomics","BSD4031A",19331.5020005603,2837,534,2622.74251347937,137623.320404464,8822.69082507071,0.00921201776289848,4363238.55410293,5.6826992538158,6.9985868302369e-81,5.06282109529455e-12,18.8227000352485,14.2386661145935
"286","Lipidomics","BSD4031C",13125.9960124929,2805,509,1811.95080115599,125667.062328445,6042.39560465105,2.16067015146024,4490434.27728293,5.39063193299697,1.07902910452945e-81,1.27477841584418e-10,18.1461675579323,13.6801392794912
"287","Lipidomics","BSD4031D",22070.3851257699,2856,549,3763.28765658738,123832.214107979,11858.4138507997,1.42572698100113,4679414.7511589,6.08480762716224,3.98251626462292e-80,3.32074139680936e-11,19.2226890756303,14.4298241842549
"288","Lipidomics","BSD4257A",15084.4640287236,2792,534,2147.71791773451,105709.470987549,9255.01170994782,0.0953384363058518,3200450.80155326,5.82521282148878,5.92586059465674e-81,1.19062868852124e-11,19.1260744985673,13.8807758160513
"289","Lipidomics","BSD4257B",30316.1207455786,2859,554,5867.83482846572,162031.322519206,18803.385158737,0.640268667785421,4700647.70657685,6.14797312194408,5.9334544644655e-80,2.37590489944816e-16,19.3774046869535,14.8877975374394
"290","Lipidomics","BSD4257D",13297.5482413347,2804,551,1916.484760657,91466.9055930695,6898.98885505351,1.50934156469413,2760954.22437452,5.77592464673652,7.79965184186131e-81,6.20071157595358e-14,19.6504992867332,13.6988726503788
"291","Lipidomics","BSD4362E",25995.9428896993,2838,542,2867.77375473443,164302.911484861,11646.6879074642,0.469952582929267,4355824.60836376,5.75364386497092,2.20453437320043e-80,2.84316212510349e-09,19.0979563072586,14.665998863202
"292","Lipidomics","BSD4362F",25904.1388148588,2864,558,3408.14524949396,160455.909861206,12757.20661161,0.300755167439434,4575580.2614532,5.8106781222577,2.42550960254102e-80,2.85788447796321e-11,19.4832402234637,14.6608950014241
"293","Lipidomics","BSD5304A",27090.5512067975,2823,532,3872.97620226081,165056.24639006,13470.1582987677,0.239469271755041,4634924.38685984,5.87217875455772,2.50339525613579e-80,7.68772795061532e-11,18.8452001416932,14.7255021276565
"294","Lipidomics","IL001",17101.7076085218,2920,542,3790.71277349772,114977.026672043,7455.79276567549,0.863533268304934,4068491.26497306,5.94894899374597,6.46103260522171e-81,1.39765764651185e-26,18.5616438356164,14.0618527652073
"295","Lipidomics","IL007",21971.8560435583,2961,574,4671.91708563252,151221.433730115,8524.37902154759,5.12119125405141,4585865.6657209,5.87946800565777,5.92144333427557e-81,6.39324150425387e-26,19.3853427895981,14.423369124219
"296","Lipidomics","IL013",23024.1224362055,2947,564,4863.73780380434,158014.583303649,9481.38285093694,0.597362063517267,4443712.42187902,5.9004929976747,5.72415140586303e-81,6.44679800569584e-28,19.1381065490329,14.4908585486321
"297","Lipidomics","IL019",22009.1388196887,2920,544,5083.86389291903,135360.813557637,10160.924722986,0.0310275529282933,4151915.7288316,6.06496513284181,1.19700121283588e-80,1.63423058676991e-26,18.6301369863014,14.4258150756707
"298","Lipidomics","IL025",26183.5330492312,2937,554,6070.46570206442,161059.76906614,11430.7694640343,6.25723012060012,4542294.55299266,6.03493314575381,1.26905763337567e-80,5.96356313257377e-26,18.86278515492,14.6763721586012
"299","Lipidomics","IL031",20683.5273392438,2943,561,5144.22519995427,134707.247351361,9391.22345963174,5.07654734877773,4505283.7051428,6.10413329547887,5.94425987170929e-81,7.33516372221225e-25,19.0621814475025,14.3361946213379
"300","Lipidomics","IL037",29654.0848659281,2954,567,7071.01358859204,163925.870805073,14189.1600810024,2.71730397322661,4541233.06626703,6.17472314743541,3.09172449209428e-80,1.1866916182127e-25,19.1943127962085,14.8559432300172
"301","Lipidomics","IL043",28081.025876149,2947,562,6733.38801102069,138233.248349747,13245.1684708457,1.26642812537528,4039394.47869491,6.2396678594341,1.32331167901602e-79,4.39810575610324e-27,19.0702409229725,14.7773080217232
"302","Lipidomics","IL049",25697.2959879816,2916,542,6108.90950386895,140751.774073312,13113.7903188408,1.27712483400246,4677074.7259913,6.24900973898793,2.82531959965676e-80,8.33678100626466e-26,18.5871056241427,14.6493289385807
"303","Lipidomics","IL055",27432.4366673646,2980,589,6336.32913377958,158977.366614997,11315.8677172698,3.35313298358727,4157018.74082123,6.07708055809654,2.28034972006677e-80,3.34827917736577e-27,19.7651006711409,14.7435951538244
"304","Lipidomics","IL061",37783.6632247867,2965,575,9216.35506677221,177756.641130878,18210.182373796,4.27137391720036,4103469.33460655,6.25082191526912,2.57159867206601e-79,4.82497113711489e-25,19.3929173693086,15.2054749611072
"305","Lipidomics","IL067",26957.9785902656,2947,561,6001.09297081233,159666.183410809,11541.5725102817,0.344960604510369,4314177.73938357,6.03253849027736,2.03646304923713e-80,2.72526346144317e-30,19.0363081099423,14.7184247014723
"306","Lipidomics","IL073",15414.985927873,2940,558,3584.49352729804,100336.689212319,6821.69901505305,1.54492396930985,3598300.65311963,6.03260453542388,7.15553774644451e-81,1.03979324235848e-28,18.9795918367347,13.9120459519788
"307","Lipidomics","IL079",24534.0539197866,2956,561,5414.03345474548,156888.536511599,9700.31877509876,2.217122105897,4614448.19279286,5.98989590127211,9.55359335297289e-81,2.60058817671508e-28,18.978349120433,14.5824980189381
"308","Lipidomics","IL085",29037.2264062055,2970,582,6611.82448451184,160269.803706585,12119.086701488,3.83510629622144,4210339.21538365,6.07492464446985,4.40063191323087e-80,3.18323948878145e-24,19.5959595959596,14.8256160353241
"309","Lipidomics","IL091",18451.6814756989,2952,561,4697.13565040203,106981.27815784,8760.70658445717,3.548841220854,3059710.38696297,6.17288585143934,1.66446129397311e-80,9.59420720651175e-26,19.0040650406504,14.1714646725894
"310","Lipidomics","IL097",10449.1305225307,2938,556,2689.17988163246,65658.525498239,5047.7383080695,0.399498798546183,2202909.1445618,6.11273078871509,8.16343464914654e-81,3.64153772579433e-26,18.9244383934649,13.3510952794613
"311","Lipidomics","IL103",29607.6369863609,2946,558,6093.74969764205,157085.147508448,13534.1209520891,0.191925997779862,4342260.83120761,6.02201772798383,9.82844553999912e-80,3.08688784836078e-21,18.9409368635438,14.8536817317975
"312","Lipidomics","IL109",22903.4144954231,2938,547,4929.56682224324,145944.156548619,9484.82206426117,0.804948195159142,4669205.4860066,5.98424627468733,1.02628194513886e-80,3.98680993669967e-30,18.6181075561607,14.4832750743084
"313","Lipidomics","IL115",29111.9238577514,2929,548,6155.77062759509,158895.589099219,13147.3397548782,0.11395497252758,4499318.59378818,6.01991752236271,6.3325411656292e-80,2.12094895138104e-25,18.7094571526118,14.8293225624771
"314","Lipidomics","IL121",14858.9568321138,2938,557,3614.93212889193,86543.2908599046,7360.28915033056,0.0338576009152334,2649005.81497285,6.14824745639568,1.74595673716239e-80,4.03491214154466e-25,18.9584751531654,13.8590452150785
"315","Lipidomics","IL127",20350.5341961736,2937,555,4811.85681730287,135249.959411179,9280.43548503696,0.324893317541751,4359894.80838886,6.00923631962634,6.13019219750095e-81,2.29837292806832e-28,18.8968335035751,14.3127790449036
"316","Lipidomics","IL133",13832.7485250832,2926,556,3544.4217013632,79905.6357627858,6926.41325076747,0.00668962304825271,2417400.40813043,6.19112315819904,1.63652970504105e-80,5.65753202056095e-29,19.0020505809979,13.7558002236399
"317","Lipidomics","IL139",17693.9777198327,2951,563,4044.03125894123,122825.873484064,7771.61411775756,1.29186867458975,4148333.9876221,5.9812367651808,4.40901612328252e-81,1.32886003567666e-22,19.0782785496442,14.1109707911497
"318","Lipidomics","IL145",27398.392771713,2945,564,6419.52952931937,162965.184942941,12120.9121206813,10.1889375529736,4630145.55692574,6.09297639754243,1.59720589705262e-80,2.40479234614851e-26,19.151103565365,14.7418036446955
"319","Lipidomics","IL151",24276.680989206,2949,562,6034.03781062792,126745.362185688,11961.0683649695,1.59514325649059,4388699.5640729,6.27373065282082,4.95401972373103e-80,1.12531415001702e-25,19.0573075618854,14.567283575125
"320","Lipidomics","IL157",31241.3164350647,2959,578,7050.3262927984,164274.315883082,14479.2310642142,1.37768577154156,4627767.66344187,6.16466357080963,6.63936682675445e-80,1.41868986298959e-26,19.533626225076,14.9311676260615
"321","Lipidomics","IL163",22947.89883424,2923,537,4941.71614084109,150931.063264976,9819.88150335743,4.57830927365275,4648283.26480971,5.94729155772383,8.01132854485899e-81,3.23120950148303e-28,18.3715360930551,14.4860744425482
"322","Lipidomics","IL169",19896.5249151917,2957,565,4712.9041812658,125241.015673762,9120.73540123955,0.248081687943028,3796001.46927327,6.07978374686813,8.93370224885019e-81,7.92461411215936e-28,19.1072032465337,14.2802288542673
"323","Lipidomics","IL175",23800.512047656,2936,554,5461.5886696833,135806.019920505,10723.531685027,1.45149516038754,4661856.50311799,6.13605730521711,2.47688976279408e-80,6.12038302496883e-28,18.8692098092643,14.5387049917662
"324","Lipidomics","IL181",12602.7898687383,2944,565,3038.04463326188,99689.8936603528,5631.8896925436,0.545510016042897,3554337.29575287,5.93679497495734,1.67752450509231e-81,1.91456733857752e-24,19.1915760869565,13.6214555167876
"325","Lipidomics","IL187",18625.686879938,2948,567,4570.80890636836,121036.842336182,8551.27832489136,7.91406997077445,3822871.40183358,6.08879786330315,6.27673559081253e-81,3.96256452234966e-27,19.2333785617368,14.1850060099569
"326","Lipidomics","IL193",15843.7163611777,2923,548,3826.66839937922,105269.568267145,7399.98695020806,1.99617301784386,3371221.42394459,6.0646860346758,5.36048368335716e-81,1.07320201459347e-24,18.7478617858365,13.9516231585892
"327","Lipidomics","IL199",11639.532604703,2917,555,3064.20975747403,75210.7247602975,5585.84709494918,0.087318947327006,2982531.01117297,6.14310154281083,5.91956661389584e-81,1.04443884706368e-26,19.0263969832019,13.5067455063166
"328","Lipidomics","IL205",5510.51133925723,2885,533,1449.45164783189,44951.4950941195,2767.14393273818,0.469804718655141,1798346.06354317,5.91574621943361,1.40703518563212e-81,1.98608493751294e-24,18.474870017331,12.4279704822938
"329","Lipidomics","IL211",21242.2670606576,2935,549,5237.03350517309,124863.563429736,10231.8492843025,2.53111276738051,3682440.01557558,6.15916950589148,1.51949801120783e-80,1.7719207132402e-24,18.7052810902896,14.3746501241582
"330","Lipidomics","IL217",30198.4357096957,2969,581,6989.28372475273,164646.789239269,13747.8806226419,0.204116035248006,4462944.15957008,6.18151121237027,3.69720766697169e-80,2.54027636027788e-27,19.5688784102391,14.8821861988907
"331","Lipidomics","IL223",18256.196104241,2938,558,4198.31197455859,126234.188895917,8301.94290311868,5.52893878860436,4257786.32099802,5.97507196173592,4.64103523675887e-81,2.10080125677331e-22,18.9925119128659,14.1560985735004
"332","Lipidomics","IL229",23466.5672168435,2958,571,5398.26094932376,149525.682866336,10239.3751580592,0.230364681561127,4514906.20325878,6.04446354610263,8.66863743787101e-81,1.22458027382701e-27,19.3035835023665,14.5183191936538
"333","Lipidomics","IL235",27000.6799237967,2960,579,6141.5217431505,160834.935268092,11808.9145150298,6.88936666194923,4752522.56141336,6.10037091816327,1.5779868130646e-80,5.99725122351117e-23,19.5608108108108,14.7207081168381
"334","Lipidomics","IL241",19857.9616335372,2929,551,4410.00588048936,135409.948207633,8599.53463004693,0.053481396843722,4230917.77727092,5.96281786032864,5.39309945145702e-81,3.37251821493291e-29,18.8118811881188,14.2774299212419
"335","Lipidomics","IL247",15651.4556581048,2919,551,3802.834689983,95615.1181514125,7554.76690786953,1.28556838206526,3370352.73083469,6.1387816116385,1.06224585327707e-80,4.82103826515166e-26,18.876327509421,13.93400922029
"336","Lipidomics","IL253",17659.6694192618,2922,557,4205.97765451122,110327.774244755,8500.34714380354,2.61805493640099,4305527.78758669,6.14447497035595,8.41700627631594e-81,1.98499292150202e-26,19.0622861054073,14.1081707162133
"337","Lipidomics","IL259",28640.8072730522,2942,559,6194.02163089638,174632.294388302,11022.1305413174,1.59043340321631,4731149.67137522,5.94534430650158,1.80896731916118e-80,7.85749922496211e-32,19.0006798096533,14.8057845366913
"338","Lipidomics","IL265",17443.4592493184,2960,572,3987.22155560497,117935.808749258,7121.72116936144,3.30006259169048,3446078.9908065,5.94177225934615,5.95305982528646e-81,7.94505331970911e-27,19.3243243243243,14.0903985519436
"339","Lipidomics","IL271",25463.2489456749,2944,564,5673.97295477879,158735.275931257,10114.1823697025,1.20054332700343,4644988.69008149,5.96980015485969,1.32784423336278e-80,8.6461606118677e-26,19.1576086956522,14.6361288890782
"340","Lipidomics","IL277",25199.2617065147,2939,556,5227.54142229529,166238.659868688,9776.75421055713,0.27174318147928,4679748.39547128,5.8852927901864,8.85369376373956e-81,3.93758758013759e-31,18.9179993194964,14.6210938454987
"341","Lipidomics","IL283",28198.8212634501,2948,565,6793.33576971599,163499.885144623,12930.2724048983,0.335931315039005,4668117.36025138,6.14545568767022,1.83801440251396e-80,4.85841101426454e-30,19.1655359565807,14.7833472374602
"342","Lipidomics","IL289",31578.6504199403,2968,566,7801.27708474605,170665.974998289,14361.9414095619,2.09054553407515,4437663.92391099,6.17597813323876,4.03024195242906e-80,6.56175785953106e-27,19.0700808625337,14.9466618954574
"343","Lipidomics","IL295",22113.0488013462,2954,567,4743.95223951592,151668.822240585,8742.08064700571,2.55095463756471,4570688.26121438,5.91420915440073,5.63903189917958e-81,3.43109881489721e-29,19.1943127962085,14.4326103276955
"344","Lipidomics","IL301",21917.4801318284,2940,551,5124.13181597004,142169.89478841,9553.32043217145,3.45499406699894,4494221.06304492,6.0335753536528,7.36915558927575e-81,1.40522156251596e-27,18.7414965986395,14.4197943197143
"345","Lipidomics","IL307",19827.4998223973,2945,554,5193.89364056984,114222.078602959,9810.6623030445,0.167466288172676,3541043.92409893,6.24463238208795,1.44961193995657e-80,7.59880093818265e-29,18.811544991511,14.2752151498427
"346","Lipidomics","IL313",28116.8115126777,2946,558,6481.40821434388,159214.363933407,12913.6574980568,2.23556861107929,4195171.68967902,6.08784224060528,2.97236405006609e-80,1.91171680009473e-29,18.9409368635438,14.7791453795196
"347","Lipidomics","IL319",22116.2942446888,2936,556,4932.1572588488,148961.353678739,9255.15554784422,0.0662418143642753,4412336.14718852,5.93740191023285,6.33001833057419e-81,1.35512038328376e-27,18.9373297002725,14.4328220507147
"348","Lipidomics","IL325",26182.3883228346,2950,567,5759.64100606069,157592.856867204,11231.9278288182,3.1666060486013,4568482.95764643,6.02787988571439,1.7213435328812e-80,1.19171025459194e-27,19.2203389830508,14.6763090835687
"349","Lipidomics","IL331",29424.7548077816,2947,559,6538.11623272538,172679.770841854,12959.1071087027,1.70820329039586,4603045.72448405,6.03639155531034,2.25560314076996e-80,3.54341911371743e-27,18.9684424838819,14.8447427730945
"350","Lipidomics","IL337",24642.7253971877,2947,565,5061.65228009157,166292.157035333,9308.08523600201,0.958287052893766,4731423.18907697,5.82764884500955,8.04055044687964e-81,1.60957424116716e-29,19.1720393620631,14.5888742013116
"351","Lipidomics","IL343",22722.0244688344,2954,561,4947.60371424863,149439.76700112,9459.58731806221,2.15918221535437,4501010.03325645,5.90537869284958,8.70430798887386e-81,1.69379581372765e-26,18.9911983750846,14.4718037602121
"352","Lipidomics","IL355",24634.8266682449,2934,551,5659.41791703496,156102.498140212,10588.1821277208,2.96196578306471,4557923.08890945,6.0004518309727,1.00945844273904e-80,2.54284062448915e-29,18.7798227675528,14.5884117003677
"353","Lipidomics","IL361",26152.6810566719,2937,563,5806.13994948739,160859.560446343,11907.9066808498,0.336916175556496,4722595.44265897,6.04718773000964,1.26964534858788e-80,1.13575316533904e-28,19.1692202928158,14.6746712322892
"354","Lipidomics","IL367",31854.2046363078,2949,565,7683.77048837139,162865.37745909,15203.4461294469,1.63978855992536,4453371.85573579,6.20653493131424,8.40574740085574e-80,2.18700174245367e-26,19.1590369616819,14.9591961949694
"355","Lipidomics","IL373",29662.7169132736,2959,573,7033.73379298479,162021.334576597,13306.8885877577,0.846102867448138,4412693.78138841,6.14280149083517,4.06933954676953e-80,1.2216032445841e-27,19.3646502196688,14.8563631249412
"356","Lipidomics","IL385",26053.2870484455,2939,557,6278.52337524123,150222.181245766,12263.7339071754,2.17110025839129,4309249.21858861,6.10229846047201,2.29690060534332e-80,9.97379173182979e-29,18.9520244981286,14.6691777831214
"357","Lipidomics","IL397",26265.7047413178,2914,542,6411.06465993163,146268.790513323,13029.5999163106,0.382166969109591,4266008.32785722,6.16282174801191,2.94458517871017e-80,1.37147659108812e-25,18.5998627316404,14.6808926738522
"358","Lipidomics","IL403",31371.4087435555,2939,563,7353.16609987901,161520.888950301,14584.5014946288,1.75656387228567,4110510.83364994,6.1883720252057,8.22272600028282e-80,1.78623232022797e-27,19.1561755699217,14.9371626948868
"359","Lipidomics","IL409",45018.2609748933,2932,557,10904.0095013715,195436.996101402,25113.0039082643,3.20414749140004,4421504.17335586,6.32202975647713,8.75797846777339e-79,2.95836639857871e-20,18.9972714870396,15.45822270708
"360","Lipidomics","IL415",21257.614696999,2931,552,4687.28731283996,137211.852740948,9761.69341673662,1.67977898785213,4508657.21182534,6.00295184195921,8.60573564036524e-81,1.01247783288949e-22,18.8331627430911,14.375692101636
"361","Lipidomics","IL421",34743.5487553535,2946,571,7497.0693009788,171977.075850479,17445.9373468527,1.3873252620143,4664014.74743838,6.2630602112951,1.16625697526795e-79,1.31499495116729e-22,19.3822131704005,15.0844575000419
"362","Lipidomics","IL427",13764.9712191861,2879,532,3308.87998805031,79195.8049896521,7673.05816429958,0.516839502323933,2753802.88167955,6.20328292234055,1.78040744692527e-80,3.54577660992294e-24,18.4786384161167,13.7487139729932
"363","Lipidomics","IL433",30883.9825197134,2942,566,7253.77956954421,166275.863914778,15186.4500655926,0.143106015830842,4612401.20173658,6.22014532217035,3.78218584396204e-80,7.68235203735286e-25,19.2386131883073,14.914571181086
